From_ID,To_ID,NearRank,From_attribute_0,From_ID_Orig,From_Latitude,From_Longitude,To_region,To_district,To_ward,To_latitude,To_longitude,To_bank_type,To_bank_name,To_weekend_trading,To_yr_started,To_yr_started_reformatted,Total_Kilometers
356,332,1,,3770,-7.78652458,31.68340074,Rukwa,Sumbawanga Urban,Katandala,-7.95983,31.61096,Commercial Bank,National Microfinance Bank Plc,Yes,31/12/01,2001-12-01,20.76488586
356,443,2,,3770,-7.78652458,31.68340074,Rukwa,Sumbawanga Urban,Katandala,-7.96276,31.61349,Commercial Bank,NBC Bank Limited,Yes,18/02/72,1972-2-01,20.96012912
357,329,1,,6824,-6.77357951,36.64744443,Dodoma,Mpwapwa,Mpwapwa Mjini,-6.34938,36.48747,Commercial Bank,National Microfinance Bank Plc,Yes,25/09/03,2003-9-01,50.13709264
357,142,2,,6824,-6.77357951,36.64744443,Dodoma,Mpwapwa,Mpwapwa Mjini,-6.34607,36.48602,Commercial Bank,CRDB Bank Plc,Yes,28/10/13,2013-10-01,50.53620226
358,317,1,,4417,-4.36872087,35.07074222,Manyara,Hanang,Katesh,-4.52276,35.37691,Commercial Bank,National Microfinance Bank Plc,Yes,01/07/95,1995-7-01,38.01090867
358,442,2,,4417,-4.36872087,35.07074222,Singida,Singida Urban,Ipembe,-4.81517,34.74944,Commercial Bank,NBC Bank Limited,Yes,07/02/08,2008-2-01,60.8969339
359,334,1,,6713,-7.55714818,31.0229319,Rukwa,Nkansi,Namanyere,-7.50253,31.03958,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,6.31368118
359,332,2,,6713,-7.55714818,31.0229319,Rukwa,Sumbawanga Urban,Katandala,-7.95983,31.61096,Commercial Bank,National Microfinance Bank Plc,Yes,31/12/01,2001-12-01,78.68034596
360,150,1,,2810,-6.92689047,37.77160806,Morogoro,Morogoro Urban,Mbuyuni,-6.85183,37.65839,Commercial Bank,CRDB Bank Plc,Yes,29/09/08,2008-9-01,15.01600814
360,481,2,,2810,-6.92689047,37.77160806,Morogoro,Morogoro Urban,Kingo,-6.82672,37.66905,Commercial Bank,NBC Bank Limited,Yes,01/01/70,1970-1-01,15.84942955
361,416,1,,271,-2.55894215,32.92318345,Mwanza,Ilemela,Nyakato,-2.53543,32.93826,Commercial Bank,National Microfinance Bank Plc,No,22/06/12,2012-6-01,3.09364399
361,417,2,,271,-2.55894215,32.92318345,Mwanza,Magu,Magu Mjini,-2.53468,32.94011,Commercial Bank,National Microfinance Bank Plc,Yes,29/06/12,2012-6-01,3.27734188
362,498,1,,1095,-6.19482152,39.22594908,Zanzibar,Zanzibar,Mtoni,-6.19667,39.21155,Commercial Bank,Peoples' Bank of Zanzibar Limited,No,01/06/12,2012-6-01,1.60665679
362,499,2,,1095,-6.19482152,39.22594908,Zanzibar,Zanzibar,Mwanakwerekwe,-6.17699,39.22488,Commercial Bank,Peoples' Bank of Zanzibar Limited,No,09/01/10,2010-1-01,1.9754829
363,391,1,,7127,-3.10250125,37.59205914,Kilimanjaro,Moshi Rural,Marangu Magharibi,-3.28403,37.52312,Commercial Bank,National Microfinance Bank Plc,No,20/01/08,2008-1-01,21.48579876
363,186,2,,7127,-3.10250125,37.59205914,Kilimanjaro,Moshi Rural,Marangu Magharibi,-3.28452,37.52281,Commercial Bank,CRDB Bank Plc,No,15/05/10,2010-5-01,21.54871407
364,492,1,,2359,-10.36246475,40.10346754,Mtwara,Mtwara Urban,Vigaeni,-10.27624,40.18235,Commercial Bank,Tanzania Postal Bank,Yes,05/10/08,2008-10-01,12.86897889
364,409,2,,2359,-10.36246475,40.10346754,Mtwara,Mtwara Urban,Vigaeni,-10.27206,40.18435,Commercial Bank,National Microfinance Bank Plc,Yes,04/10/89,1989-10-01,13.35955756
365,338,1,,9330,-4.8215387,34.75207396,Singida,Singida Urban,Majengo,-4.81879,34.75187,Commercial Bank,National Microfinance Bank Plc,Yes,10/03/00,2000-3-01,0.30478857
365,144,2,,9330,-4.8215387,34.75207396,Singida,Singida Urban,Ipembe,-4.81785,34.75296,Commercial Bank,CRDB Bank Plc,Yes,11/10/06,2006-10-01,0.41957654
366,272,1,,1731,-3.42415534,36.69790136,Arusha,Arusha,Ngarenaro,-3.3781,36.70425,Commercial Bank,Exim Bank (Tanzania) Limited,Yes,21/11/12,2012-11-01,5.14134647
366,283,2,,1731,-3.42415534,36.69790136,Arusha,Arusha,Levolosi,-3.37535,36.70036,Commercial Bank,FBME Bank (Tanzania) Limited,Yes,01/05/09,2009-5-01,5.40371323
367,146,1,,1547,-7.97988049,31.63692515,Rukwa,Sumbawanga Urban,Katandala,-7.96714,31.61679,Commercial Bank,CRDB Bank Plc,Yes,10/05/96,1996-5-01,2.6293377
367,530,2,,1547,-7.97988049,31.63692515,Rukwa,Sumbawanga Urban,Katandala,-7.96457,31.6156,Commercial Bank,Tanzania Postal Bank,No,07/01/09,2009-1-01,2.89740191
368,188,1,,5723,-3.28026744,31.66959392,Mwanza,Geita,Kalangala,-2.87527,32.22529,Commercial Bank,CRDB Bank Plc,Yes,01/01/09,2009-1-01,76.29699843
368,411,2,,5723,-3.28026744,31.66959392,Mwanza,Geita,Kalangala,-2.8732,32.22879,Commercial Bank,National Microfinance Bank Plc,No,16/01/99,1999-1-01,76.74639871
369,333,1,,5185,-4.45871646,29.81263974,Kigoma,Kasulu,Kasulu Mjini,-4.5733,30.09721,Commercial Bank,National Microfinance Bank Plc,No,22/04/87,1987-4-01,34.02759411
369,151,2,,5185,-4.45871646,29.81263974,Kigoma,Kasulu,Kasulu Mjini,-4.58171,30.10193,Commercial Bank,CRDB Bank Plc,Yes,13/03/12,2012-3-01,34.8662644
370,167,1,,7311,-1.69759698,34.29231207,Mara,Tarime,Tarime,-1.34533,34.38326,Commercial Bank,CRDB Bank Plc,Yes,07/11/12,2012-11-01,40.24529037
370,356,2,,7311,-1.69759698,34.29231207,Mara,Tarime,Tarime,-1.3421,34.37695,Commercial Bank,National Microfinance Bank Plc,No,21/01/11,2011-1-01,40.42171201
371,391,1,,7123,-3.10356787,37.59165289,Kilimanjaro,Moshi Rural,Marangu Magharibi,-3.28403,37.52312,Commercial Bank,National Microfinance Bank Plc,No,20/01/08,2008-1-01,21.35950652
371,186,2,,7123,-3.10356787,37.59165289,Kilimanjaro,Moshi Rural,Marangu Magharibi,-3.28452,37.52281,Commercial Bank,CRDB Bank Plc,No,15/05/10,2010-5-01,21.42242178
372,199,1,,5200,-2.66885275,32.98290573,Mwanza,Nyamagana,Nyamagana,-2.6012,32.90016,Commercial Bank,CRDB Bank Plc,Yes,01/01/09,2009-1-01,11.85878506
372,474,2,,5200,-2.66885275,32.98290573,Mwanza,Ilemela,Igoma,-2.5405,32.96061,Commercial Bank,NBC Bank Limited,No,01/01/09,2009-1-01,14.40774533
373,89,1,,5273,-7.79757035,35.78393317,Iringa,Iringa Urban,Gangilonga,-7.77669,35.69893,Commercial Bank,Barclays Bank (Tanzania) Limited,Yes,01/12/08,2008-12-01,9.65602364
373,365,2,,5273,-7.79757035,35.78393317,Iringa,Iringa Urban,Gangilonga,-7.77677,35.69846,Commercial Bank,National Microfinance Bank Plc,Yes,01/02/97,1997-2-01,9.70426554
374,559,1,,264,-2.52543191,32.90240367,Mwanza,Nyamagana,Nyamagana,-2.52424,32.90055,Commercial Bank,Tanzania Postal Bank,No,09/02/07,2007-2-01,0.24467995
374,84,2,,264,-2.52543191,32.90240367,Mwanza,Nyamagana,Nyamagana,-2.52398,32.90038,Commercial Bank,Bank of Baroda (Tanzania) Limited,No,07/01/14,2014-1-01,0.27645319
375,401,1,,3208,-10.85931134,39.78008538,Mtwara,Tandahimba,Tandahimba,-10.7685,39.63182,Commercial Bank,National Microfinance Bank Plc,Yes,07/08/95,1995-8-01,19.07310133
375,492,2,,3208,-10.85931134,39.78008538,Mtwara,Mtwara Urban,Vigaeni,-10.27624,40.18235,Commercial Bank,Tanzania Postal Bank,Yes,05/10/08,2008-10-01,78.08807866
376,321,1,,6260,-3.95212527,35.44049058,Manyara,Mbulu,Mbulu Mjini,-3.85642,35.54205,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,15.4669804
376,441,2,,6260,-3.95212527,35.44049058,Manyara,Babati,Babati,-4.2132,35.74894,Commercial Bank,NBC Bank Limited,Yes,14/09/08,2008-9-01,44.79405883
377,148,1,,5557,-6.81687352,30.48979203,Rukwa,Mpanda,Kashaulili,-6.34465,31.06997,Commercial Bank,CRDB Bank Plc,Yes,17/08/11,2011-8-01,82.72845511
377,341,2,,5557,-6.81687352,30.48979203,Rukwa,Mpanda,Kashaulili,-6.33951,31.07014,Commercial Bank,National Microfinance Bank Plc,Yes,27/08/74,1974-8-01,83.10320665
378,166,1,,1210,-1.40590041,33.70514985,Mara,Musoma Urban,Mukendo,-1.49542,33.8079,Commercial Bank,CRDB Bank Plc,Yes,10/09/11,2011-9-01,15.12380221
378,445,2,,1210,-1.40590041,33.70514985,Mara,Musoma Urban,Mukendo,-1.4987,33.80921,Commercial Bank,NBC Bank Limited,Yes,10/08/10,2010-8-01,15.47242827
379,616,1,,9210,-2.87700356,37.36781116,Kilimanjaro,Hai,Machame Kusini,-3.21435,37.22197,Community Bank,Village Community Bank (VICOBA),Yes,08/10/04,2004-10-01,40.67358281
379,187,2,,9210,-2.87700356,37.36781116,Kilimanjaro,Rombo,Mahida Holili,-3.28357,37.4965,Commercial Bank,CRDB Bank Plc,Yes,10/02/86,1986-2-01,47.17810195
380,278,1,,3473,-5.24620567,39.78151191,Tanga,Tanga,Central,-5.07023,39.10534,Commercial Bank,Exim Bank (Tanzania) Limited,Yes,02/10/03,2003-10-01,77.45277515
380,433,2,,3473,-5.24620567,39.78151191,Tanga,Tanga,Central,-5.0712,39.10258,Commercial Bank,National Microfinance Bank Plc,Yes,30/10/97,1997-10-01,77.72217601
381,333,1,,5173,-4.46109654,29.80932548,Kigoma,Kasulu,Kasulu Mjini,-4.5733,30.09721,Commercial Bank,National Microfinance Bank Plc,No,22/04/87,1987-4-01,34.27302449
381,151,2,,5173,-4.46109654,29.80932548,Kigoma,Kasulu,Kasulu Mjini,-4.58171,30.10193,Commercial Bank,CRDB Bank Plc,Yes,13/03/12,2012-3-01,35.10434238
382,214,1,,8478,-6.88118383,39.28640058,Dar es Salaam,Temeke,Mtoni,-6.88484,39.28057,Commercial Bank,DCB Commercial Bank Plc,Yes,01/12/13,2013-12-01,0.76075647
382,63,2,,8478,-6.88118383,39.28640058,Dar es Salaam,Temeke,Mtoni,-6.87318,39.27225,Commercial Bank,Bank of Africa (Tanzania) Limited,No,14/06/08,2008-6-01,1.7970868
383,156,1,,6551,-1.22944621,30.95163519,Kagera,Karagwe,Kayanga,-1.53655,31.15448,Commercial Bank,CRDB Bank Plc,No,19/02/05,2005-2-01,40.77659441
383,207,2,,6551,-1.22944621,30.95163519,Kagera,Bukoba Urban,Bakoba,-1.3298,31.81031,Commercial Bank,CRDB Bank Plc,Yes,12/07/74,1974-7-01,96.2056467
384,161,1,,5701,-3.30662462,37.12889224,Kilimanjaro,Moshi Rural,Mamba Kaskazini,-3.33434,37.14559,Commercial Bank,CRDB Bank Plc,No,14/02/04,2004-2-01,3.58273674
384,471,2,,5701,-3.30662462,37.12889224,Kilimanjaro,Moshi Rural,Mamba Kaskazini,-3.33429,37.14645,Commercial Bank,NBC Bank Limited,No,15/08/96,1996-8-01,3.62849627
385,330,1,,8198,-4.84921432,29.74222569,Kigoma,Kigoma Urban,Kigoma town,-4.88017,29.63155,Commercial Bank,National Microfinance Bank Plc,No,27/11/83,1983-11-01,12.74460153
385,444,2,,8198,-4.84921432,29.74222569,Kigoma,Kigoma Urban,Kigoma town,-4.88114,29.63162,Commercial Bank,NBC Bank Limited,No,06/08/87,1987-8-01,12.76636423
386,177,1,,2557,-6.74588595,38.93410511,Dar es Salaam,Kinondoni,Mbezi,-6.78708,39.11255,Commercial Bank,CRDB Bank Plc,No,02/01/11,2011-1-01,20.24613881
386,348,2,,2557,-6.74588595,38.93410511,Pwani,Kisarawe,Kisarawe,-6.90545,39.07378,Commercial Bank,National Microfinance Bank Plc,Yes,01/01/97,1997-1-01,23.44679404
387,328,1,,6356,-5.69418179,34.49566478,Singida,Manyoni,Itigi,-5.69499,34.49939,Commercial Bank,National Microfinance Bank Plc,No,21/03/04,2004-3-01,0.42222589
387,325,2,,6356,-5.69418179,34.49566478,Singida,Manyoni,Manyoni,-5.74778,34.83752,Commercial Bank,National Microfinance Bank Plc,No,15/04/00,2000-4-01,38.3279345
388,267,1,,846,-3.67160349,33.43486474,Shinyanga,Shinyanga Urban,Shinyanga Mjini,-3.67178,33.42954,Commercial Bank,Exim Bank (Tanzania) Limited,No,07/08/13,2013-8-01,0.59186337
388,320,2,,846,-3.67160349,33.43486474,Shinyanga,Shinyanga Urban,Shinyanga Mjini,-3.67093,33.42758,Commercial Bank,National Microfinance Bank Plc,No,17/11/97,1997-11-01,0.81270669
389,187,1,,1739,-3.35305476,37.46247629,Kilimanjaro,Rombo,Mahida Holili,-3.28357,37.4965,Commercial Bank,CRDB Bank Plc,Yes,10/02/86,1986-2-01,8.56349526
389,186,2,,1739,-3.35305476,37.46247629,Kilimanjaro,Moshi Rural,Marangu Magharibi,-3.28452,37.52281,Commercial Bank,CRDB Bank Plc,No,15/05/10,2010-5-01,10.11886623
390,493,1,,2912,-2.63969127,32.65659679,Mwanza,Sengerema,Sengerema,-2.65021,32.64314,Commercial Bank,Tanzania Postal Bank,No,26/02/11,2011-2-01,1.89529137
390,437,2,,2912,-2.63969127,32.65659679,Mwanza,Sengerema,Sengerema,-2.65089,32.64353,Commercial Bank,National Microfinance Bank Plc,No,24/02/99,1999-2-01,1.90912808
391,346,1,,8780,-11.25867039,34.79193817,Ruvuma,Mbinga,Litembo,-10.97951,34.82655,Commercial Bank,National Microfinance Bank Plc,Yes,25/02/95,1995-2-01,31.1101219
391,383,2,,8780,-11.25867039,34.79193817,Ruvuma,Mbinga,Mbinga Urban,-10.95118,34.99629,Commercial Bank,National Microfinance Bank Plc,Yes,04/07/80,1980-7-01,40.68549682
392,519,1,,81,-6.74049361,39.22987386,Dar es Salaam,Kinondoni,Mbezi,-6.72545,39.21445,Commercial Bank,Standard Chartered Bank (Tanzania) Limited,No,10/01/13,2013-1-01,2.38233634
392,224,2,,81,-6.74049361,39.22987386,Dar es Salaam,Kinondoni,Mbezi,-6.7254,39.21417,Commercial Bank,Diamond Trust Bank (Tanzania) Limited,Yes,06/10/13,2013-10-01,2.4084172
393,196,1,,7954,-8.54677303,32.54818365,Mbeya,Mbozi,Vwawa,-9.10911,32.93272,Commercial Bank,CRDB Bank Plc,Yes,11/02/08,2008-2-01,75.21754599
393,382,2,,7954,-8.54677303,32.54818365,Mbeya,Mbozi,Vwawa,-9.11133,32.93334,Commercial Bank,National Microfinance Bank Plc,Yes,16/07/97,1997-7-01,75.45889854
394,114,1,,1762,-8.77745717,33.64093872,Mbeya,Mbeya Urban,Maanga,-8.91241,33.46927,Commercial Bank,Commercial Bank of Africa (Tanzania) Limited,Yes,10/02/11,2011-2-01,24.07070075
394,399,2,,1762,-8.77745717,33.64093872,Mbeya,Mbeya Urban,Maanga,-8.91258,33.46692,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,24.28559876
395,146,1,,8184,-8.54123118,31.90557821,Rukwa,Sumbawanga Urban,Katandala,-7.96714,31.61679,Commercial Bank,CRDB Bank Plc,Yes,10/05/96,1996-5-01,71.01867764
395,530,2,,8184,-8.54123118,31.90557821,Rukwa,Sumbawanga Urban,Katandala,-7.96457,31.6156,Commercial Bank,Tanzania Postal Bank,No,07/01/09,2009-1-01,71.33157262
396,353,1,,5082,-10.41646562,38.80292715,Lindi,Nachingwea,Nambambo,-10.36237,38.76124,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,7.52608439
396,534,2,,5082,-10.41646562,38.80292715,Lindi,Nachingwea,Nambambo,-10.36065,38.76135,Commercial Bank,Tanzania Postal Bank,Yes,01/08/12,2012-8-01,7.67105949
397,317,1,,4730,-4.3630575,35.07490805,Manyara,Hanang,Katesh,-4.52276,35.37691,Commercial Bank,National Microfinance Bank Plc,Yes,01/07/95,1995-7-01,37.88610726
397,442,2,,4730,-4.3630575,35.07490805,Singida,Singida Urban,Ipembe,-4.81517,34.74944,Commercial Bank,NBC Bank Limited,Yes,07/02/08,2008-2-01,61.67534828
398,199,1,,7793,-2.64000971,32.78456821,Mwanza,Nyamagana,Nyamagana,-2.6012,32.90016,Commercial Bank,CRDB Bank Plc,Yes,01/01/09,2009-1-01,13.5516905
398,437,2,,7793,-2.64000971,32.78456821,Mwanza,Sengerema,Sengerema,-2.65089,32.64353,Commercial Bank,National Microfinance Bank Plc,No,24/02/99,1999-2-01,15.72975736
399,334,1,,4964,-7.70060003,31.28370122,Rukwa,Nkansi,Namanyere,-7.50253,31.03958,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,34.7204304
399,332,2,,4964,-7.70060003,31.28370122,Rukwa,Sumbawanga Urban,Katandala,-7.95983,31.61096,Commercial Bank,National Microfinance Bank Plc,Yes,31/12/01,2001-12-01,46.09373496
400,196,1,,3311,-8.88242015,32.79934419,Mbeya,Mbozi,Vwawa,-9.10911,32.93272,Commercial Bank,CRDB Bank Plc,Yes,11/02/08,2008-2-01,29.04660167
400,382,2,,3311,-8.88242015,32.79934419,Mbeya,Mbozi,Vwawa,-9.11133,32.93334,Commercial Bank,National Microfinance Bank Plc,Yes,16/07/97,1997-7-01,29.29300938
401,361,1,,5643,-5.67641891,38.4155298,Tanga,Handeni,Chanika,-5.42647,38.01688,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,52.10613291
401,138,2,,5643,-5.67641891,38.4155298,Tanga,Korogwe,Korogwe,-5.15813,38.44886,Commercial Bank,CRDB Bank Plc,Yes,14/03/08,2008-3-01,57.43346153
402,149,1,,1591,-7.4084755,37.66962205,Morogoro,Mvomero,Mzumbe,-6.92737,37.56952,Commercial Bank,CRDB Bank Plc,Yes,30/01/02,2002-1-01,54.34292154
402,150,2,,1591,-7.4084755,37.66962205,Morogoro,Morogoro Urban,Mbuyuni,-6.85183,37.65839,Commercial Bank,CRDB Bank Plc,Yes,29/09/08,2008-9-01,61.57269749
403,216,1,,8688,-6.85887263,39.26121425,Dar es Salaam,Temeke,Miburani,-6.85721,39.26352,Commercial Bank,DCB Commercial Bank Plc,Yes,11/04/09,2009-4-01,0.31424856
403,3,2,,8688,-6.85887263,39.26121425,Dar es Salaam,Temeke,Miburani,-6.86209,39.26233,Commercial Bank,Accessbank (Tanzania) Limited,Yes,05/03/98,1998-3-01,0.3765741
404,47,1,,983,-2.87656824,32.24714072,Mwanza,Geita,Kalangala,-2.87043,32.23758,Commercial Bank,Azania Bank Limited,Yes,15/01/08,2008-1-01,1.26118619
404,411,2,,983,-2.87656824,32.24714072,Mwanza,Geita,Kalangala,-2.8732,32.22879,Commercial Bank,National Microfinance Bank Plc,No,16/01/99,1999-1-01,2.07395285
405,365,1,,3875,-7.65708799,35.45464674,Iringa,Iringa Urban,Gangilonga,-7.77677,35.69846,Commercial Bank,National Microfinance Bank Plc,Yes,01/02/97,1997-2-01,29.97738067
405,89,2,,3875,-7.65708799,35.45464674,Iringa,Iringa Urban,Gangilonga,-7.77669,35.69893,Commercial Bank,Barclays Bank (Tanzania) Limited,Yes,01/12/08,2008-12-01,30.02001287
406,153,1,,7826,-4.47892006,34.19106081,Singida,Iramba,Kiomboi,-4.28174,34.40757,Commercial Bank,CRDB Bank Plc,Yes,15/01/10,2010-1-01,32.44924205
406,344,2,,7826,-4.47892006,34.19106081,Singida,Iramba,Kiomboi,-4.27852,34.40684,Commercial Bank,National Microfinance Bank Plc,Yes,10/02/90,1990-2-01,32.63008463
407,442,1,,4118,-4.81284203,34.22845807,Singida,Singida Urban,Ipembe,-4.81517,34.74944,Commercial Bank,NBC Bank Limited,Yes,07/02/08,2008-2-01,57.79279812
407,338,2,,4118,-4.81284203,34.22845807,Singida,Singida Urban,Majengo,-4.81879,34.75187,Commercial Bank,National Microfinance Bank Plc,Yes,10/03/00,2000-3-01,58.06534887
408,207,1,,6126,-1.34336068,31.65762173,Kagera,Bukoba Urban,Bakoba,-1.3298,31.81031,Commercial Bank,CRDB Bank Plc,Yes,12/07/74,1974-7-01,17.05861675
408,561,2,,6126,-1.34336068,31.65762173,Kagera,Bukoba Urban,Mimbeni,-1.32979,31.81142,Commercial Bank,Tanzania Postal Bank,No,04/05/00,2000-5-01,17.18177487
409,473,1,,2445,-2.57690389,32.13647728,Mwanza,Geita,Kalangala,-2.87273,32.22859,Commercial Bank,NBC Bank Limited,No,01/01/01,2001-1-01,34.27753023
409,411,2,,2445,-2.57690389,32.13647728,Mwanza,Geita,Kalangala,-2.8732,32.22879,Commercial Bank,National Microfinance Bank Plc,No,16/01/99,1999-1-01,34.33377469
410,408,1,,6596,-10.70293872,39.13228662,Mtwara,Masasi,Masasi,-10.72288,38.81644,Commercial Bank,National Microfinance Bank Plc,Yes,04/10/97,1997-10-01,34.6214078
410,469,2,,6596,-10.70293872,39.13228662,Mtwara,Masasi,Masasi,-10.72298,38.81536,Commercial Bank,NBC Bank Limited,Yes,11/02/04,2004-2-01,34.74001516
411,146,1,,8189,-8.76818201,31.84210793,Rukwa,Sumbawanga Urban,Katandala,-7.96714,31.61679,Commercial Bank,CRDB Bank Plc,Yes,10/05/96,1996-5-01,92.00370918
411,530,2,,8189,-8.76818201,31.84210793,Rukwa,Sumbawanga Urban,Katandala,-7.96457,31.6156,Commercial Bank,Tanzania Postal Bank,No,07/01/09,2009-1-01,92.31279489
412,607,1,,5391,-3.3760831,36.84828655,Arusha,Arumeru,Usa River,-3.37316,36.84859,Community Bank,Meru Community Bank Limited,No,25/10/11,2011-10-01,0.32499189
412,192,2,,5391,-3.3760831,36.84828655,Arusha,Arumeru,Usa River,-3.37325,36.84746,Commercial Bank,CRDB Bank Plc,Yes,20/02/10,2010-2-01,0.32647206
413,356,1,,4001,-1.36496793,34.086326,Mara,Tarime,Tarime,-1.3421,34.37695,Commercial Bank,National Microfinance Bank Plc,No,21/01/11,2011-1-01,32.44184773
413,446,2,,4001,-1.36496793,34.086326,Mara,Tarime,Tarime,-1.34154,34.37763,Commercial Bank,NBC Bank Limited,Yes,14/03/10,2010-3-01,32.52217406
414,365,1,,1105,-7.78110045,35.6924131,Iringa,Iringa Urban,Gangilonga,-7.77677,35.69846,Commercial Bank,National Microfinance Bank Plc,Yes,01/02/97,1997-2-01,0.82112046
414,89,2,,1105,-7.78110045,35.6924131,Iringa,Iringa Urban,Gangilonga,-7.77669,35.69893,Commercial Bank,Barclays Bank (Tanzania) Limited,Yes,01/12/08,2008-12-01,0.86869818
415,499,1,,7554,-6.17335187,39.2128407,Zanzibar,Zanzibar,Mwanakwerekwe,-6.17699,39.22488,Commercial Bank,Peoples' Bank of Zanzibar Limited,No,09/01/10,2010-1-01,1.39190084
415,500,2,,7554,-6.17335187,39.2128407,Zanzibar,Zanzibar,Maungani,-6.17152,39.19838,Commercial Bank,Peoples' Bank of Zanzibar Limited,Yes,08/01/11,2011-1-01,1.61325947
416,349,1,,8140,-3.6950072,37.42905878,Kilimanjaro,Mwanga,Mwanga,-3.65518,37.58924,Commercial Bank,National Microfinance Bank Plc,Yes,28/01/87,1987-1-01,18.33175435
416,609,2,,8140,-3.6950072,37.42905878,Kilimanjaro,Mwanga,Mwanga,-3.65704,37.59048,Community Bank,Mwanga Rural Community Bank,Yes,02/10/99,1999-10-01,18.41750802
417,430,1,,4449,-1.56020115,31.6303145,Kagera,Muleba,Muleba,-1.845,31.64795,Commercial Bank,National Microfinance Bank Plc,No,18/11/97,1997-11-01,31.55277676
417,601,2,,4449,-1.56020115,31.6303145,Kagera,Bukoba Urban,Birere,-1.33703,31.81703,Community Bank,Kagera Farmers Co-operative Bank,No,06/09/04,2004-9-01,32.25998266
418,346,1,,3732,-11.0482194,34.76017653,Ruvuma,Mbinga,Litembo,-10.97951,34.82655,Commercial Bank,National Microfinance Bank Plc,Yes,25/02/95,1995-2-01,10.50604325
418,120,2,,3732,-11.0482194,34.76017653,Ruvuma,Mbinga,Mbinga Urban,-10.948,34.99195,Commercial Bank,CRDB Bank Plc,Yes,05/10/07,2007-10-01,27.64975054
419,123,1,,7612,-4.10023737,32.40643312,Shinyanga,Kahama,Kahama Mjini,-3.82759,32.59607,Commercial Bank,CRDB Bank Plc,Yes,14/02/03,2003-2-01,36.77640783
419,70,2,,7612,-4.10023737,32.40643312,Shinyanga,Kahama,Kahama Mjini,-3.82737,32.5965,Commercial Bank,Bank of Africa (Tanzania) Limited,No,08/02/13,2013-2-01,36.82370524
420,334,1,,7904,-7.45307404,31.38733494,Rukwa,Nkansi,Namanyere,-7.50253,31.03958,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,38.77255989
420,332,2,,7904,-7.45307404,31.38733494,Rukwa,Sumbawanga Urban,Katandala,-7.95983,31.61096,Commercial Bank,National Microfinance Bank Plc,Yes,31/12/01,2001-12-01,61.23390088
421,89,1,,5388,-8.06128642,36.00472514,Iringa,Iringa Urban,Gangilonga,-7.77669,35.69893,Commercial Bank,Barclays Bank (Tanzania) Limited,Yes,01/12/08,2008-12-01,46.12604546
421,365,2,,5388,-8.06128642,36.00472514,Iringa,Iringa Urban,Gangilonga,-7.77677,35.69846,Commercial Bank,National Microfinance Bank Plc,Yes,01/02/97,1997-2-01,46.15790744
422,148,1,,9333,-6.35070513,31.0700339,Rukwa,Mpanda,Kashaulili,-6.34465,31.06997,Commercial Bank,CRDB Bank Plc,Yes,17/08/11,2011-8-01,0.66966909
422,531,2,,9333,-6.35070513,31.0700339,Rukwa,Mpanda,Kashaulili,-6.34332,31.07407,Commercial Bank,Tanzania Postal Bank,Yes,15/09/11,2011-9-01,0.93082185
423,365,1,,3558,-7.7114273,35.5101219,Iringa,Iringa Urban,Gangilonga,-7.77677,35.69846,Commercial Bank,National Microfinance Bank Plc,Yes,01/02/97,1997-2-01,21.99669717
423,89,2,,3558,-7.7114273,35.5101219,Iringa,Iringa Urban,Gangilonga,-7.77669,35.69893,Commercial Bank,Barclays Bank (Tanzania) Limited,Yes,01/12/08,2008-12-01,22.04277462
