From_ID,To_ID,NearRank,From_attribute_0,From_ID_Orig,From_Latitude,From_Longitude,To_Point_Count,To_GRID_ID,To_AnalysisArea,Total_Kilometers
14,18562,1,,5729,-8.22553831,35.46707974,5,ER-162,21.65063534,13.34631194
14,18283,2,,5729,-8.22553831,35.46707974,2,ER-163,21.65063558,15.86887075
15,21392,1,,7162,-7.76969134,36.91430752,6,GF-152,21.65063515,3.95092683
15,22231,2,,7162,-7.76969134,36.91430752,12,GH-149,21.65063515,8.30206323
16,54214,1,,2985,-2.39275809,33.10167596,9,CJ-34,21.6506352,13.01801795
16,53937,2,,2985,-2.39275809,33.10167596,1,CL-35,21.65063566,13.08632692
17,36808,2,,3855,-5.24612317,39.78151898,5,IY-97,21.65063539,14.9802074
18,17666,1,,6076,-8.53940936,32.94400074,16,CK-165,21.65063518,11.00266501
18,17945,2,,6076,-8.53940936,32.94400074,3,CK-164,21.65063551,15.22811623
19,53667,1,,4414,-2.69459266,33.48874632,65,CU-36,21.65063532,9.73572864
19,53668,2,,4414,-2.69459266,33.48874632,13,CV-36,21.65063507,10.46835977
20,49826,1,,7209,-2.94289145,36.23474588,1,FH-50,21.6506353,40.23535978
20,49280,2,,7209,-2.94289145,36.23474588,26,FT-52,21.65063521,41.96104533
21,50867,2,,9039,-3.00965615,33.08348904,1,CK-46,21.65063582,4.60885802
22,46125,1,,2499,-3.52783224,33.12157189,15,CL-63,21.65063556,27.79846585
22,47808,2,,2499,-3.52783224,33.12157189,10,CU-57,21.65063539,30.73861242
23,27038,2,,9303,-6.96846547,39.51294692,1,IT-132,21.65063528,3.78566808
24,41422,1,,1377,-4.58961643,34.66804545,16,DZ-80,21.65063515,2.25342631
24,41144,2,,1377,-4.58961643,34.66804545,2,EA-81,21.65063542,2.71177424
25,38585,2,,6848,-5.01153163,32.80188233,278,CE-90,21.65063534,0.99375855
26,38287,2,,5948,-5.07275809,32.09730145,71,BL-91,21.6506353,1.97475158
27,18206,1,,4834,-8.30290093,32.32685367,2,BS-163,21.65063529,2.48595386
27,17926,2,,4834,-8.30290093,32.32685367,4,BR-164,21.65063492,6.52057424
28,16365,1,,8951,-8.97646537,36.76027403,18,GA-170,21.650635,32.04919346
28,18038,2,,8951,-8.97646537,36.76027403,2,FZ-164,21.65063494,64.93051494
29,50284,1,,4272,-3.07691717,32.08711711,10,BL-48,21.65063546,2.72848938
29,50287,2,,4272,-3.07691717,32.08711711,4,BO-48,21.65063508,9.83687863
30,48379,2,,9055,-3.44500944,33.95194061,1,DH-55,21.65063502,0.03790237
31,4911,1,,6531,-10.55925784,36.23378557,3,FL-211,21.65063558,11.00365332
31,5190,2,,6531,-10.55925784,36.23378557,24,FL-210,21.65063548,13.67470993
32,51541,1,,9220,-2.87896537,37.36661302,5,GW-44,21.65063521,19.92191473
32,51262,2,,9220,-2.87896537,37.36661302,29,GW-45,21.65063512,22.41325636
33,61438,2,,5486,-1.32888644,31.80856426,78,BF-8,21.65063531,0.49667918
34,16525,1,,8169,-8.76721141,31.8416357,4,BL-169,21.65063534,26.02556614
34,16804,2,,8169,-8.76721141,31.8416357,5,BL-168,21.65063511,29.4546715
35,32758,1,,8768,-6.3010388,33.84650459,2,DK-111,21.65063566,37.45148255
35,32480,2,,8768,-6.3010388,33.84650459,19,DL-112,21.65063518,38.03371232
36,31496,2,,3818,-6.17189473,39.22309186,48,IN-116,21.65063502,0.4164634
37,38763,1,,7173,-4.98414272,39.83411845,13,JA-90,21.6506352,9.42729163
37,38484,2,,7173,-4.98414272,39.83411845,4,JA-91,21.65063521,12.31044356
38,26188,1,,5793,-7.05969829,39.01450218,2,IG-135,21.65063504,2.51362071
38,26467,2,,5793,-7.05969829,39.01450218,1,IG-134,21.65063504,3.08182967
39,36808,2,,1369,-5.26037645,39.78321049,5,IY-97,21.65063539,14.16364466
40,21641,1,,5264,-7.79767724,35.77548623,8,FB-151,21.65063515,3.06195087
40,21920,2,,5264,-7.79767724,35.77548623,80,FB-150,21.65063514,5.75557814
41,54490,2,,8850,-2.47859988,32.90911964,1,CG-33,21.65063541,1.11848662
42,48981,2,,6139,-3.33826055,35.66990749,2,EZ-53,21.65063521,0.53223911
43,18562,2,,6303,-8.28870854,35.30654515,5,ER-162,21.65063534,0.4828304
44,47260,1,,3052,-3.55797281,33.89168786,23,DE-59,21.65063506,9.92700769
44,48380,2,,3052,-3.55797281,33.89168786,7,DI-55,21.65063499,10.93455733
45,49008,2,,2068,-3.35424205,36.71254975,1387,GA-53,21.650635,0.01401937
46,50868,1,,5859,-3.01522998,33.049725,11,CL-46,21.65063515,0.61153103
46,50867,2,,5859,-3.01522998,33.049725,1,CK-46,21.65063582,1.67946822
47,55312,1,,5866,-2.28688002,32.26851377,8,BR-30,21.65063513,1.19340871
47,55589,2,,5866,-2.28688002,32.26851377,4,BP-29,21.65063535,3.80474338
48,45225,1,,2137,-3.7875012,30.49837448,7,AA-66,21.65063535,19.81336614
48,47459,2,,2137,-3.7875012,30.49837448,1,AC-58,21.65063497,27.86436444
49,27869,2,,44,-6.81186716,39.24493415,2057,IN-129,21.65063548,0.73919106
50,22194,1,,4377,-7.31666172,35.51626111,6,EW-149,21.65063545,41.63316091
50,21920,2,,4377,-7.31666172,35.51626111,80,FB-150,21.65063514,49.14973081
51,42138,1,,4562,-4.43547901,30.02722281,1,I-77,21.65063543,10.09914162
51,42979,2,,4562,-4.43547901,30.02722281,5,M-74,21.6506353,11.15702658
52,14887,1,,5577,-8.83369246,33.46276793,93,CV-175,21.65063527,1.60642903
52,14888,2,,5577,-8.83369246,33.46276793,187,CW-175,21.65063529,4.38826759
53,54227,1,,8608,-2.49766093,33.55074572,1,CW-34,21.65063538,2.86951565
53,54506,2,,8608,-2.49766093,33.55074572,1,CW-33,21.65063551,3.96647688
54,44297,1,,9080,-4.06959147,37.98811083,10,HG-70,21.6506351,6.11989987
54,44018,2,,9080,-4.06959147,37.98811083,2,HG-71,21.65063552,10.61532566
55,40124,1,,4937,-4.67719568,38.46867853,2,HS-85,21.65063513,13.62504807
55,41517,2,,4937,-4.67719568,38.46867853,10,HQ-80,21.65063515,15.16851077
56,2476,1,,5897,-10.89378251,38.9876266,1,IJ-220,21.65063506,11.90187478
56,3584,2,,5897,-10.89378251,38.9876266,70,IB-216,21.65063495,24.51924356
57,53933,2,,272,-2.52898017,32.94424776,791,CH-35,21.65063522,0.20830836
58,51168,2,,4223,-2.96717622,33.92347824,5,DG-45,21.6506355,2.9351842
59,32054,2,,1312,-6.08675187,39.22216727,8,IN-114,21.65063533,0.16127422
60,28416,2,,2781,-6.73472744,38.8481929,18,IC-127,21.65063561,1.86846079
61,55034,1,,6353,-2.40277856,32.32895559,4,BS-31,21.65063508,0.66014459
61,54757,2,,6353,-2.40277856,32.32895559,1,BU-32,21.6506354,6.64324794
62,17160,1,,7929,-8.58675754,35.2083387,7,EK-167,21.65063498,14.80307659
62,17439,2,,7929,-8.58675754,35.2083387,9,EK-166,21.65063547,17.23057809
63,55034,1,,6355,-2.40387384,32.32961636,4,BS-31,21.65063508,0.78121707
63,54757,2,,6355,-2.40387384,32.32961636,1,BU-32,21.6506354,6.53974335
64,47831,1,,7658,-3.19814742,34.41409877,31,DR-57,21.65063561,35.19291955
64,48663,2,,7658,-3.19814742,34.41409877,5,DM-54,21.65063544,37.49873485
65,17926,1,,5157,-8.4881862,32.28651562,4,BR-164,21.65063492,10.49595562
65,18206,2,,5157,-8.4881862,32.28651562,2,BS-163,21.65063529,13.10544202
66,61437,2,,4867,-1.32205241,31.81802495,359,BE-8,21.6506353,0.79291334
67,47808,1,,976,-3.56283042,33.40354881,10,CU-57,21.65063539,0.07578255
67,47250,2,,976,-3.56283042,33.40354881,66,CU-59,21.65063542,6.18944928
68,54212,2,,246,-2.51841343,32.9127161,306,CH-34,21.65063489,0.91759474
69,53066,1,,5112,-2.73981608,31.63401932,4,BD-38,21.65063502,12.64116439
69,52509,2,,5112,-2.73981608,31.63401932,1,BE-40,21.65063562,15.00385595
70,8330,2,,7605,-9.66946244,39.10850071,2,IE-199,21.65063524,37.18047917
71,28411,1,,1817,-6.87772921,38.56781328,4,HX-127,21.650635,18.35851994
71,28413,2,,1817,-6.87772921,38.56781328,4,HZ-127,21.65063521,21.98830468
72,46101,1,,7893,-3.80952667,32.21866084,15,BN-63,21.65063512,6.30839284
72,46100,2,,7893,-3.80952667,32.21866084,1,BM-63,21.65063532,10.60337423
73,35610,1,,7423,-5.60238851,36.56497982,10,FU-101,21.65063504,10.48372829
73,35051,2,,7423,-5.60238851,36.56497982,2,FT-103,21.65063532,12.55988227
74,23922,2,,1503,-7.40811526,37.66752226,1,GY-143,21.65063498,1.76138458
75,27311,2,,9453,-6.83804167,39.24391667,859,IN-131,21.65063543,1.37193395
76,18465,1,,5598,-8.18558528,31.52589211,8,AY-162,21.65063526,10.27664975
76,20420,2,,5598,-8.18558528,31.52589211,102,BA-155,21.6506358,21.30440811
77,3044,1,,7565,-10.71217309,39.44494126,2,IT-218,21.65063546,10.80811628
77,4439,2,,7565,-10.71217309,39.44494126,1,IT-213,21.65063551,12.77753345
78,52758,1,,1040,-2.66904305,30.57824673,14,AA-39,21.65063581,5.7437933
78,53312,2,,1040,-2.66904305,30.57824673,18,W-37,21.65063545,10.13730455
79,4448,1,,3725,-10.7160034,39.99626815,2,JC-213,21.65063543,15.635858
79,3888,2,,3725,-10.7160034,39.99626815,3,JA-215,21.65063499,19.72661668
80,16804,1,,2766,-8.35181191,31.8307296,5,BL-168,21.65063511,29.09024307
80,18465,2,,2766,-8.35181191,31.8307296,8,AY-162,21.65063526,30.68328428
81,53655,2,,1775,-2.5658693,32.95791914,15,CI-36,21.65063529,1.33753865
82,5265,2,,7791,-10.48835441,39.02764207,3,II-210,21.65063521,3.00383365
83,17118,2,,3420,-8.57094579,33.4531818,43,CU-167,21.65063543,3.6260089
84,24878,1,,8076,-7.26314707,31.41344033,14,AU-139,21.65063512,0.8691421
84,25711,2,,8076,-7.26314707,31.41344033,7,AQ-136,21.65063566,23.35916402
85,21641,1,,9021,-7.99990565,35.84816647,8,FB-151,21.65063515,24.58786244
85,21640,2,,9021,-7.99990565,35.84816647,90,FA-151,21.65063545,25.02920568
86,18562,1,,6882,-8.26468957,35.42786574,5,ER-162,21.65063534,7.7069116
86,18283,2,,6882,-8.26468957,35.42786574,2,ER-163,21.65063558,9.93141121
87,48745,2,,4570,-3.43340072,37.2908899,3,GQ-54,21.65063497,1.2144701
88,49008,2,,643,-3.3878974,36.67041036,1387,GA-53,21.650635,0.90559703
89,4911,2,,6575,-10.47335722,36.13388797,3,FL-211,21.65063558,0.92994939
90,33378,1,,1449,-5.88437553,36.44599299,10,FU-109,21.65063517,0.42660333
90,33656,2,,1449,-5.88437553,36.44599299,16,FT-108,21.65063512,2.96477188
91,20420,2,,491,-7.95460874,31.60738183,102,BA-155,21.6506358,0.76862904
92,27311,2,,11,-6.85074986,39.22417536,859,IN-131,21.65063543,0.71757283
93,31733,1,,4045,-6.17423393,37.60619723,11,GX-115,21.65063562,5.311e-05
93,32013,2,,4045,-6.17423393,37.60619723,37,GY-114,21.65063525,3.25906147
94,14603,1,,5005,-8.93739356,33.18295439,14,CQ-176,21.65063543,4.93087545
94,14320,2,,5005,-8.93739356,33.18295439,2,CM-177,21.650635,8.28050489
95,2476,1,,6705,-10.75801805,39.11745646,1,IJ-220,21.65063506,13.92897894
95,2201,2,,6705,-10.75801805,39.11745646,32,IN-221,21.65063535,24.97974284
96,55312,1,,6098,-2.3344793,32.29807578,8,BR-30,21.65063513,0.60904089
96,55034,2,,6098,-2.3344793,32.29807578,4,BS-31,21.65063508,3.22437581
97,31775,2,,1260,-6.17613679,39.24451991,13,IN-115,21.65063535,0.49993326
98,17926,1,,5139,-8.48816579,32.28665072,4,BR-164,21.65063492,10.49366985
98,18206,2,,5139,-8.48816579,32.28665072,2,BS-163,21.65063529,13.10131653
99,31143,1,,1529,-6.21814567,36.36038204,3,FR-117,21.6506349,0.27771695
99,31702,2,,1529,-6.21814567,36.36038204,3,FS-115,21.65063551,2.74089963
100,49443,1,,4064,-3.22746331,31.87141614,11,BH-51,21.65063529,2.24189548
100,49720,2,,4064,-3.22746331,31.87141614,1,BF-50,21.6506356,2.75470468
101,28411,1,,1815,-6.88734118,38.56206644,4,HX-127,21.650635,19.54045773
101,28413,2,,1815,-6.88734118,38.56206644,4,HZ-127,21.65063521,23.22280424
102,28343,1,,2248,-6.73759966,36.09914643,1,FH-127,21.65063563,13.43810115
102,27229,2,,2248,-6.73759966,36.09914643,5,FJ-131,21.65063513,14.04488321
103,32054,1,,6181,-6.0886821,39.33096377,8,IN-114,21.65063533,7.35318864
103,32894,2,,6181,-6.0886821,39.33096377,8,IQ-111,21.65063518,8.48462934
104,38467,2,,598,-5.07766349,39.10407669,64,IJ-91,21.65063538,0.73664695
105,45067,1,,6259,-3.95219595,35.44044609,1,ER-67,21.65063567,9.66632994
105,44789,2,,6259,-3.95219595,35.44044609,2,ES-68,21.65063484,10.27335158
106,54239,1,,1351,-2.63471448,33.97265571,15,DI-34,21.65063528,11.24189149
106,52566,2,,1351,-2.63471448,33.97265571,11,DJ-40,21.65063491,11.539935
107,48379,1,,6430,-3.33613167,33.93134511,1,DH-55,21.65063502,8.72503222
107,48380,2,,6430,-3.33613167,33.93134511,7,DI-55,21.65063499,11.55030835
108,51683,2,,716,-2.87702394,32.24733875,140,BP-43,21.65063549,1.38284627
109,31971,2,,3660,-6.15224646,36.01924531,2,FI-114,21.65063541,0.83961648
110,38484,1,,4803,-5.06574562,39.7802074,4,JA-91,21.65063521,2.21210142
110,38763,2,,4803,-5.06574562,39.7802074,13,JA-90,21.6506352,2.59463687
111,37007,1,,8180,-4.87427509,36.79136679,50,FW-96,21.65063549,53.14503165
111,37284,2,,8180,-4.87427509,36.79136679,7,FU-95,21.65063509,53.99527253
112,20239,1,,5767,-8.19133302,35.47614542,25,EU-156,21.65063557,15.05920646
112,18562,2,,5767,-8.19133302,35.47614542,5,ER-162,21.65063534,16.09197428
113,49440,1,,5818,-3.28035657,31.66983925,1,BE-51,21.65063542,10.1946641
113,48599,2,,5818,-3.28035657,31.66983925,2,BA-54,21.65063547,12.568615
114,17670,1,,3764,-8.38676969,33.23057917,1,CO-165,21.650635,5.56271987
114,17669,2,,3764,-8.38676969,33.23057917,31,CN-165,21.65063549,8.0429629
115,38917,2,,4646,-5.0666316,34.90130352,9,EF-89,21.65063558,7.95304054
116,52272,1,,8491,-2.83089509,33.37219535,13,CU-41,21.65063582,2.91998096
116,52548,2,,8491,-2.83089509,33.37219535,3,CR-40,21.65063513,7.93486349
117,38747,1,,2732,-4.82274483,39.08780974,1,IK-90,21.65063506,21.69933769
117,38467,2,,2732,-4.82274483,39.08780974,64,IJ-91,21.65063538,24.12591757
118,2203,2,,4781,-10.93789014,39.2781351,2,IP-221,21.65063501,6.16951903
119,54239,1,,2025,-2.52417718,34.04332081,15,DI-34,21.65063528,5.54529946
119,53407,2,,2025,-2.52417718,34.04332081,3,DN-37,21.65063479,14.67969282
120,15505,1,,8151,-8.55351608,36.00412659,33,FD-173,21.65063523,30.50378787
120,18038,2,,8151,-8.55351608,36.00412659,2,FZ-164,21.65063494,72.95598825
121,36196,1,,6434,-5.35134059,37.67672512,9,GW-99,21.65063542,14.47409844
121,36472,2,,6434,-5.35134059,37.67672512,5,GT-98,21.65063539,23.57739253
122,43664,2,,4778,-4.35921838,35.07499869,45,EJ-72,21.65063531,15.06430972
123,48728,2,,757,-3.39957933,36.68219738,314,FZ-54,21.65063523,0.39538965
124,59761,2,,4266,-1.64270587,31.7027832,25,BC-14,21.65063522,1.63022901
125,12931,1,,8443,-9.33183835,33.33314842,6,CS-182,21.65063482,10.87698001
125,11811,2,,8443,-9.33183835,33.33314842,9,CO-186,21.65063523,16.08428571
126,41306,1,,3322,-4.57811622,30.30242536,285,N-80,21.6506353,18.95065381
126,41027,2,,3322,-4.57811622,30.30242536,5,N-81,21.65063518,19.24302326
127,30729,1,,4117,-6.26715706,30.96024253,6,AM-118,21.65063518,10.61007205
127,30450,2,,4117,-6.26715706,30.96024253,155,AM-119,21.65063523,13.07167444
128,43120,2,,1945,-4.30752958,35.6345793,1,EX-74,21.65063557,4.84415917
129,20699,1,,3774,-7.78792114,31.6852073,158,BA-154,21.65063544,15.69015538
129,20421,2,,3774,-7.78792114,31.6852073,2,BB-155,21.65063535,16.87872148
130,52914,2,,6422,-2.55820265,36.78155498,15,GA-39,21.65063526,19.07315848
131,51963,2,,832,-2.87721511,32.23144185,149,BQ-42,21.65063525,0.15969061
132,49814,1,,7833,-3.04752502,35.52030775,3,EV-50,21.65063538,15.79275371
132,49535,2,,7833,-3.04752502,35.52030775,5,EV-51,21.6506356,20.75821144
133,36691,1,,8708,-5.22418716,35.17701206,3,EL-97,21.65063538,12.45278299
133,36969,2,,8708,-5.22418716,35.17701206,4,EK-96,21.65063513,13.86640115
134,42288,1,,7500,-4.54885512,35.79584425,5,FC-77,21.65063521,8.16302631
134,42008,2,,7500,-4.54885512,35.79584425,1,FB-78,21.6506352,8.56448348
135,52565,2,,728,-2.80167415,33.99190481,8,DI-40,21.6506357,0.78192649
136,48730,2,,5777,-3.3895103,36.75991765,134,GB-54,21.65063524,0.1191651
137,48748,2,,3989,-3.43222803,37.41055387,2,GT-54,21.65063505,2.37287632
138,53933,2,,327,-2.56079639,32.91549893,791,CH-35,21.65063522,0.60364106
139,48190,1,,3932,-3.44815601,37.42690175,16,GT-56,21.65063474,1.27263105
139,48747,2,,3932,-3.44815601,37.42690175,3,GS-54,21.65063538,2.28488188
140,28143,2,,5870,-6.80191739,39.04775076,11,II-128,21.65063524,2.09518505
141,50863,1,,1343,-3.10993037,32.72935559,14,CG-46,21.65063553,15.09603931
141,51141,2,,1343,-3.10993037,32.72935559,3,CF-45,21.65063516,15.66920676
142,6094,2,,4823,-10.36982592,38.75943076,7,IA-207,21.65063532,0.72269775
143,26467,1,,5625,-7.05342511,39.01477276,1,IG-134,21.65063504,2.76484583
143,26188,2,,5625,-7.05342511,39.01477276,2,IG-135,21.65063504,2.8888676
144,48137,2,,5329,-3.52558533,35.34921082,2,ES-56,21.6506354,0.69981088
145,43406,1,,3157,-4.29063797,35.85646424,22,FE-73,21.65063503,0.06169131
145,43404,2,,3157,-4.29063797,35.85646424,2,FC-73,21.65063559,7.9082632
146,52813,1,,7794,-2.64132928,32.78404609,3,CD-39,21.65063498,5.57101617
146,53653,2,,7794,-2.64132928,32.78404609,67,CG-36,21.65063561,8.92589266
147,53935,2,,8898,-2.54713831,32.96618675,116,CJ-35,21.65063525,1.18024531
148,43162,1,,8484,-4.07889144,37.13684101,1,GN-74,21.65063541,22.38141142
148,43992,2,,8484,-4.07889144,37.13684101,1,GG-71,21.6506355,23.15481018
149,47250,1,,1526,-3.63830239,33.39739907,66,CU-59,21.65063542,0.1291965
149,46971,2,,1526,-3.63830239,33.39739907,254,CU-60,21.65063523,3.13878498
150,52566,1,,1401,-2.647199,33.97181505,11,DJ-40,21.65063491,10.2203181
150,52565,2,,1401,-2.647199,33.97181505,8,DI-40,21.6506357,12.38321554
151,49766,1,,5136,-3.14763635,33.65548414,2,CZ-50,21.65063472,5.27680193
151,50322,2,,5136,-3.14763635,33.65548414,1,CX-48,21.65063524,10.31366644
152,49024,2,,1822,-3.35201608,37.3488028,336,GQ-53,21.65063514,1.36919393
153,30572,1,,4436,-6.30129672,35.88027197,10,FE-119,21.65063535,4.64659218
153,30294,2,,4436,-6.30129672,35.88027197,26,FF-120,21.65063546,6.13205451
154,33621,1,,8329,-5.81125441,35.09818112,3,EK-108,21.65063523,3.96534157
154,33899,2,,8329,-5.81125441,35.09818112,1,EJ-107,21.6506351,6.15228343
155,31942,1,,8031,-6.41454573,35.10296309,2,EF-114,21.65063529,40.13414363
155,32233,2,,8031,-6.41454573,35.10296309,1,ER-113,21.65063543,43.61954828
156,45079,2,,1756,-3.90261922,35.81340517,5,FD-67,21.65063506,6.12172121
157,26467,1,,5627,-7.04755471,39.02581343,1,IG-134,21.65063504,3.50428367
157,26188,2,,5627,-7.04755471,39.02581343,2,IG-135,21.65063504,4.26964408
158,43406,1,,3063,-4.29666967,35.86230717,22,FE-73,21.65063503,0.95658002
158,43404,2,,3063,-4.29666967,35.86230717,2,FC-73,21.65063559,8.70394002
159,14917,1,,3684,-8.90470101,34.66907336,9,DZ-175,21.65063533,3.24819038
159,14916,2,,3684,-8.90470101,34.66907336,8,DY-175,21.6506353,6.07451469
160,37284,2,,7193,-5.34544121,36.43259756,7,FU-95,21.65063509,6.19800313
161,14607,2,,425,-8.90289646,33.40784703,162,CU-176,21.65063556,1.46782085
162,12931,1,,4918,-9.23996984,33.33902144,6,CS-182,21.65063482,0.71527027
162,13493,2,,4918,-9.23996984,33.33902144,1,CW-180,21.65063538,18.46407786
163,4341,1,,999,-10.61076499,35.60726619,13,EZ-213,21.6506354,2.47534358
163,4062,2,,999,-10.61076499,35.60726619,52,EZ-214,21.65063512,3.30632939
164,21919,2,,1540,-7.78435651,35.69291397,472,FA-150,21.65063554,0.07479307
165,31496,2,,281,-6.20938587,39.21796775,48,IN-116,21.65063502,0.52454232
166,32894,1,,5318,-5.95544612,39.25849454,8,IQ-111,21.65063518,8.88608682
166,32332,2,,5318,-5.95544612,39.25849454,4,IM-113,21.65063556,12.4269249
167,2457,1,,9151,-11.07778699,38.27379426,15,HQ-220,21.6506352,16.56930966
167,3858,2,,9151,-11.07778699,38.27379426,1,HW-215,21.65063554,52.30658382
168,17618,1,,6391,-8.60819048,31.28994703,2,AO-165,21.65063529,22.56035548
168,18465,2,,6391,-8.60819048,31.28994703,8,AY-162,21.65063526,40.21267587
169,50128,1,,4195,-3.21682353,36.86494452,6,GE-49,21.65063509,0.63233577
169,49293,2,,4195,-3.21682353,36.86494452,2,GG-52,21.65063548,10.95682401
170,45079,2,,1755,-3.90639141,35.81411147,5,FD-67,21.65063506,5.70612668
171,48748,1,,1740,-3.35663944,37.46479603,2,GT-54,21.65063505,2.29214518
171,48749,2,,1740,-3.35663944,37.46479603,17,GU-54,21.65063526,3.88804119
172,15505,1,,8137,-8.55083278,36.00818134,33,FD-173,21.65063523,31.02351254
172,18038,2,,8137,-8.55083278,36.00818134,2,FZ-164,21.65063494,72.44553398
173,46130,1,,3816,-3.80955825,33.30100175,3,CQ-63,21.6506354,1.44938776
173,46412,2,,3816,-3.80955825,33.30100175,1,CT-62,21.65063513,8.55264155
174,27964,1,,3380,-6.74317759,32.48335198,8,BL-128,21.65063561,45.18950607
174,34957,2,,3380,-6.74317759,32.48335198,46,CD-103,21.6506351,126.26235385
175,60596,1,,5782,-1.46195193,31.68743173,4,BA-11,21.65063525,3.07362123
175,60599,2,,5782,-1.46195193,31.68743173,8,BD-11,21.65063515,4.57396364
176,28416,2,,2765,-6.73519547,38.84810184,18,IC-127,21.65063561,1.88533061
177,18283,1,,8641,-8.49669908,35.59021001,2,ER-163,21.65063558,31.28260501
177,18282,2,,8641,-8.49669908,35.59021001,7,EQ-163,21.65063537,33.77820575
178,27922,1,,6383,-5.97454697,29.85718758,6,V-128,21.65063478,100.95314314
178,38240,2,,6383,-5.97454697,29.85718758,1,Q-91,21.65063521,103.43719769
179,16804,1,,4476,-8.52196825,32.03545194,5,BL-168,21.65063511,0.75317272
179,16525,2,,4476,-8.52196825,32.03545194,4,BL-169,21.65063534,5.76544505
180,14320,2,,5300,-9.01243702,33.06818611,2,CM-177,21.650635,1.79563023
181,27863,2,,2113,-6.75877866,38.98306252,203,IH-129,21.65063567,1.37818384
182,42806,1,,9381,-4.50947016,34.17430807,29,DO-75,21.65063514,13.55077246
182,42530,2,,9381,-4.50947016,34.17430807,2,DR-76,21.65063573,18.23754105
183,3781,1,,2505,-10.97990341,35.6082392,1,EX-215,21.65063533,30.05798691
183,3783,2,,2505,-10.97990341,35.6082392,293,EZ-215,21.65063509,30.13047032
184,4911,1,,8122,-11.46498046,36.97711268,3,FL-211,21.65063558,138.56358731
184,5190,2,,8122,-11.46498046,36.97711268,24,FL-210,21.65063548,142.37449299
185,47250,1,,1544,-3.63680872,33.39728394,66,CU-59,21.65063542,0.22296633
185,46971,2,,1544,-3.63680872,33.39728394,254,CU-60,21.65063523,3.29258538
